id,keywords,date,nbComments,nbView,nbStars,nbVotes,source
44941,Alain Soral;Emmanuel Macron;France;François Fillon;Front national;Mélenchon;Politique,2017-04-04 00:00:00,21,101368,5,688,E&R
44309,Féminisme;France;François Hollande;Immigration;Internet;Marine Le Pen;Médias;People;Politique;Terrorisme,2017-02-23 00:00:00,30,43908,5,226,ERTV
45338,Allemagne;France;Histoire;Judaïsme;Médias;Pologne;Seconde Guerre mondiale,2017-04-25 00:00:00,31,24019,4,121,ERTV
44732,Humour;Zéon,2017-03-19 00:00:00,10,22419,5,129,undefined
45070,Humour;Zéon,2017-04-09 00:00:00,18,33790,5,126,undefined
45386,Alain Soral;Emmanuel Macron;Marine Le Pen;Politique,2017-05-02 00:00:00,132,119743,5,589,E&R
44230,Alain Soral;Antiracisme;France;François Fillon;Front national;Mélenchon;LRPS;Marine Le Pen;Politique,2017-02-27 00:00:00,101,96963,5,654,ERTV
43857,Allemagne;Franc-maçonnerie;Histoire,2017-01-27 00:00:00,8,9878,5,42,Rivarol
43394,Rédaction E&R;Communautés;Donald Trump;Éducation;États-Unis;France;François Hollande;Futur;Immigration;Najat Vallaud-Belkacem;Nationalisme;Politique;Presse;Russie;Sionisme;Terrorisme;Vladimir Poutine,2016-12-31 00:00:00,28,26344,5,138,E&R
45359,Jean-Loup Izambert;Économie;Emmanuel Macron;Marine Le Pen;Politique;Social,2017-04-28 00:00:00,19,26198,5,154,E&R
45222,Médias;Politique,2017-04-18 00:00:00,40,41057,5,225,ERTV
29129,Extrême gauche;France;Judaïsme;Médias;Politique,2017-03-15 00:00:00,89,200498,5,455,Faits & Documents
45551,Emmanuel Macron;Marine Le Pen;Opinions;Politique;Sociologie,2017-05-05 00:00:00,86,33460,5,304,ERTV
44935,Rédaction E&R – Section Santé;Santé,2017-03-31 00:00:00,24,18611,5,77,E&R
44714,Alain Soral;Emmanuel Macron;France;François Fillon;Mélenchon;Marine Le Pen;Politique,2017-03-28 00:00:00,108,110036,5,600,E&R
43470,Arabie saoudite;Chine;Daech;Énergie;États-Unis;France;Géopolitique;International;Irak;Islam;Israël;Médias;Qatar;Russie;Syrie;Terrorisme;Turquie,2017-01-04 00:00:00,36,23407,4,111,Rivarol
45326,Félix Niesche;Économie;Emmanuel Macron;France;Front national;Immigration;Mélenchon;Marine Le Pen;Philosophie;Politique,2017-05-06 00:00:00,14,25440,5,125,undefined
43995,Alain Soral;Donald Trump;Emmanuel Macron;France;François Fillon;Mélenchon;LRPS;Marine Le Pen;Mondialisme;Nationalisme;Politique,2017-02-04 00:00:00,76,87236,5,624,E&R
44376,Alain Soral;Afrique;Cinéma;Communautés;Culture;France;Futur;Histoire;Mariage homosexuel;Philosophie;Politique;Sexualité;Social;Société;Sociologie;Théorie du genre;Tradition,2017-02-27 00:00:00,34,69710,5,245,#NIPNIC
45287,Alain Soral;Emmanuel Macron;France;François Fillon;Mélenchon;Marine Le Pen;People;Politique,2017-04-21 00:00:00,58,77145,5,444,E&R
44608,Humour;Zéon,2017-03-12 00:00:00,20,27503,5,159,undefined
44953,Humour;Zéon,2017-04-02 00:00:00,14,28336,5,151,undefined
43125,Rédaction E&R;Désinformation;France;François Hollande;Internet;LRPS;Politique;Presse,2016-12-18 00:00:00,26,22958,5,190,E&R
44790,Alain Soral;Communautés;Daech;Donald Trump;Emmanuel Macron;États-Unis;France;Front national;Histoire;International;Islam;Mélenchon;Marine Le Pen;Médias;Pédocriminalité;Politique;Sexualité;Société,2017-05-02 00:00:00,59,205646,5,546,ERTV
43236,Rédaction E&R – Section Santé;Alimentation;Histoire;Santé,2016-12-24 00:00:00,34,18206,5,89,E&R
44109,Alain Soral;Emmanuel Macron;France;François Fillon;Mélenchon;LRPS;Marine Le Pen;Politique,2017-02-15 00:00:00,66,90260,5,528,ERTV
44097,Humour;Manuel Valls;Politique,2017-02-10 00:00:00,34,26524,5,229,E&R
42410,Alain Soral;Communautés;Donald Trump;Emmanuel Macron;Éric Zemmour;Forces de l’ordre;François Hollande;Front national;Gabon;International;Islam;Judaïsme;Justice & Droit;LRPS;Manuel Valls;Marine Le Pen;Médias;Politique;Royaume-Uni;Société;Sport,2017-01-17 00:00:00,108,448174,5,2654,ERTV
45541,Alain Soral;Emmanuel Macron;Futur;Mélenchon;Marine Le Pen;Politique,2017-05-05 00:00:00,141,90158,5,519,E&R
44030,Rédaction E&R;Extrême gauche;François Hollande;Front national;Histoire;Mélenchon;LRPS;Mai 68;Marine Le Pen;Médias;Politique,2017-02-09 00:00:00,56,54497,4,179,E&R
43868,Rédaction E&R;Antiracisme;Communautés;Dieudonné;France;Israël;Judaïsme;Manuel Valls;Persécutions !;Politique;Sionisme,2017-01-27 00:00:00,70,56031,2,312,E&R
43428,Délinquance ;Forces de l’ordre;France;Sécurité;Social;Société,2017-01-02 00:00:00,22,22214,5,261,ERTV
45479,Jérôme Halzan;Opinions;Politique;Science,2017-05-04 00:00:00,24,19942,5,104,E&R
44592,Alain Soral;Emmanuel Macron;France;François Fillon;Marine Le Pen;Médias;Politique,2017-03-15 00:00:00,148,96680,5,590,E&R
45312,Emmanuel Macron;France;Marine Le Pen;Médias;Opinions;Politique;Social;Union européenne,2017-04-24 00:00:00,78,78411,5,387,ERTV
45400,Félix Niesche;Antiracisme;Dieudonné;Emmanuel Macron;Extrême gauche;Front national;Humour;Mélenchon;Marine Le Pen;Politique;Quenelle;Réconciliation nationale (parti),2017-04-30 00:00:00,48,19780,5,141,undefined
45306,Alain Soral;France;Futur;Immigration;Mondialisme;Politique;Russie;Sécurité,2017-04-24 00:00:00,43,110063,5,465,geopolitica.ru
45493,Emmanuel Macron;France;Italie;Santé,2017-05-03 00:00:00,132,155710,5,553,undefined
27543,Banques;Économie;Emmanuel Macron;France;Politique,2017-04-26 00:00:00,120,217077,5,421,Faits & Documents
45447,Emmanuel Macron;France;Humour;Marine Le Pen;Politique,2017-05-01 00:00:00,28,35253,5,207,undefined
43668,Allemagne;France;Histoire;Judaïsme;Médias;Pologne;Seconde Guerre mondiale,2017-01-16 00:00:00,36,19013,5,129,ERTV
44849,Humour;Zéon,2017-03-26 00:00:00,17,30991,5,172,undefined
45161,Alain Soral;Communautés;Délinquance ;Emmanuel Macron;Extrême gauche;France;Immigration;Mélenchon;Politique;Sionisme,2017-04-18 00:00:00,97,100069,5,552,E&R
43368,Rédaction E&R;Culture;États-Unis;Pédocriminalité,2016-12-29 00:00:00,76,46423,3,133,E&R
43499,France;Justice & Droit;Politique,2017-01-06 00:00:00,25,16616,5,114,E&R
45316,Humour;Zéon,2017-04-23 00:00:00,25,34522,5,155,undefined
44496,Laurent Guyénot;États-Unis;Histoire;Israël;Judaïsme;Palestine;Politique;Religion;Royaume-Uni;Sionisme,2017-03-06 00:00:00,33,17606,5,84,E&R
44028,Allemagne;France;Histoire;Judaïsme;Médias;Pologne;Seconde Guerre mondiale,2017-02-06 00:00:00,46,21405,5,136,ERTV
44290,Banques;Communautés;Donald Trump;États-Unis;George Soros;International;Judaïsme;Liberté d’expression;Médias;Opinions;Politique;Royaume-Uni;Union européenne,2017-02-22 00:00:00,8,13920,5,122,Les Amis d’Alain Soral à Londres
43334,Christianisme;France;Histoire;Libéralisme;Nationalisme;Politique;Presse;Religion;Tradition;Vatican,2016-12-27 00:00:00,18,9019,5,47,Rivarol
45043,France;Justice & Droit;Politique,2017-04-07 00:00:00,10,9403,5,88,undefined
43197,Culture;France;Sexualité,2016-12-19 00:00:00,10,23036,5,175,undefined
44547,France;Justice & Droit;Manuel Valls,2017-03-09 00:00:00,20,19395,5,140,undefined
43132,Culture;France;Philosophie;Politique,2016-12-16 00:00:00,13,11285,4,385,kontrekulture.com
44446,France;Médias;Politique;Société;Union européenne,2017-03-03 00:00:00,51,47492,5,257,ERTV
44813,Algérie;Antiracisme;Culture;France;Immigration,2017-03-24 00:00:00,5,7710,5,72,undefined
43263,France;Immigration;Société,2016-12-22 00:00:00,77,38656,5,357,ERTV
43723,Attentats de Paris (janv. 2015);Culture;Éducation;France;François Hollande;Humour;Immigration;Justice & Droit;Médias;Politique;Santé;Social;Société,2017-01-19 00:00:00,27,42800,5,229,ERTV
43704,État d’urgence ;France;Justice & Droit;Sécurité;Société;Terrorisme,2017-01-19 00:00:00,3,14318,5,119,ERTV
43534,Cyberguerre;Défense;Donald Trump;Économie;États-Unis;Histoire;International;Internet;Justice & Droit;N.W.O.;Politique;Russie;Union européenne,2017-01-08 00:00:00,8,12366,5,77,E&R Presse
43212,Allemagne;France;Histoire;Judaïsme;Médias;Pologne;Seconde Guerre mondiale,2016-12-20 00:00:00,14,33370,5,161,ERTV
43251,France;François Hollande;Manuel Valls;Médias;Politique;Santé;Terrorisme,2016-12-22 00:00:00,19,39383,5,187,ERTV
44746,Allemagne;France;Histoire;Judaïsme;Médias;Pologne;Seconde Guerre mondiale,2017-03-20 00:00:00,45,29573,5,135,ERTV
44820,Agriculture;Économie;France;Géopolitique;Marine Le Pen;Politique;Russie;Union européenne;Vladimir Poutine,2017-03-24 00:00:00,94,37481,5,484,E&R
44918,France;Israël;Médias;Palestine;Presse;Sionisme,2017-03-30 00:00:00,10,14251,5,90,Rivarol
43761,Pierre de Brague;Revue Rébellion;Emmanuel Macron;Extrême gauche;France;Histoire;Mélenchon;Libéralisme;Marine Le Pen;Nationalisme;Politique;Sionisme;Sociologie;Union européenne,2017-01-22 00:00:00,7,12195,5,76,rebellionundefinedsre.fr
43965,Cinéma;Culture;Donald Trump;Féminisme;France;George Soros;Israël;Justice & Droit;Manuel Valls;Médias;Multinationales;Opinions;Politique;Royaume-Uni;Sexualité;Union européenne,2017-02-02 00:00:00,27,44126,5,259,ERTV
43879,Alain Soral;France;LRPS;Manuel Valls;Politique;Sionisme,2017-01-28 00:00:00,70,83273,5,687,ERTV
43169,Amérique latine;Culture;Économie;Extrême gauche;France;Hugo Chávez;Politique;Social;Venezuela,2016-12-17 00:00:00,6,14415,5,278,E&R
45028,Alain Soral;France;Société,2017-04-06 00:00:00,19,28956,5,200,#NIPNIC
44815,France;Justice & Droit;Politique,2017-03-24 00:00:00,22,8515,5,68,undefined
44393,Communautés;François Hollande;Gilles Clavreul;Israël;Judaïsme;Laïcité;People;Politique;Sionisme,2017-02-28 00:00:00,85,41533,5,138,Faits & Documents
44989,Médias;Politique,2017-04-04 00:00:00,21,38960,5,201,ERTV
43547,Allemagne;France;Médias;Politique;Terrorisme,2017-01-09 00:00:00,19,44459,5,212,ERTV
44002,Humour;Zéon,2017-02-05 00:00:00,60,32891,5,164,undefined
44424,Alain Soral;Antiracisme;Banlieues;Communautés;Emmanuel Macron;François Hollande;Front national;Justice & Droit;Médias;Politique;Sionisme,2017-03-08 00:00:00,138,104787,5,679,ERTV
44928,Adrien Sajous;Culture;Japon;Jeux vidéo;Pédocriminalité;Société,2017-03-31 00:00:00,19,7472,4,63,kontrekulture.com
44307,Félix Niesche;Algérie;Colonisation;Emmanuel Macron;France;François Fillon;Politique,2017-02-23 00:00:00,34,17820,5,116,undefined
45078,Chine;Communautés;Forces de l’ordre;France;Politique;Société,2017-04-09 00:00:00,68,47324,5,300,ERTV
43763,Humour;Zéon,2017-01-22 00:00:00,16,34505,5,181,undefined
45047,Alain Soral;Économie;Emmanuel Macron;François Fillon;Mélenchon;Marine Le Pen;Mondialisme;Nationalisme;Politique,2017-04-10 00:00:00,105,93260,5,521,E&R
44485,Humour;Zéon,2017-03-06 00:00:00,11,28384,5,166,undefined
43179,Humour;Zéon,2016-12-18 00:00:00,9,28892,5,364,undefined
44776,Culture;Médias;Politique,2017-03-21 00:00:00,38,55373,5,252,ERTV
45198,Humour;Zéon,2017-04-16 00:00:00,15,28814,5,164,undefined
43527,Humour;Zéon,2017-01-08 00:00:00,13,30166,5,152,undefined
44249,Humour;Zéon,2017-02-19 00:00:00,15,31014,5,150,undefined
43888,Humour;Zéon,2017-01-30 00:00:00,14,34656,5,188,undefined
43314,Humour;Zéon,2016-12-25 00:00:00,11,29863,5,154,undefined
44124,Humour;Zéon,2017-02-12 00:00:00,12,30732,5,166,undefined
43418,Humour;Zéon,2017-01-01 00:00:00,6,37314,5,181,undefined
45163,Félix Niesche;Bachar al-Assad;Daech;Donald Trump;États-Unis;Géopolitique;International;Marion Maréchal-Le Pen;OTAN;Russie;Sionisme;Syrie;Turquie;Vladimir Poutine,2017-04-15 00:00:00,53,39202,5,139,undefined
44462,Colonisation;France;Histoire;Justice & Droit;Nationalisme;Politique;Union européenne,2017-03-03 00:00:00,15,10193,5,84,E&R
43655,Humour;Zéon,2017-01-15 00:00:00,20,35631,5,168,undefined
44996,Laurent Guyénot;Communautés;Culture;Histoire;Israël;Judaïsme;Religion;Sionisme;Tradition,2017-04-04 00:00:00,14,12789,5,71,E&R
44845,Laurent Guyénot;Communautés;Culture;Histoire;Israël;Judaïsme;Religion;Sionisme;Tradition,2017-03-26 00:00:00,31,16101,5,113,E&R
44354,Humour;Zéon,2017-02-26 00:00:00,15,31445,5,163,undefined
45228,Laurent Guyénot;Communautés;Culture;États-Unis;Histoire;Israël;Judaïsme;Religion;Sionisme;Tradition,2017-04-18 00:00:00,13,18665,5,93,E&R
44684,Faits & Documents;France;Front national;Marine Le Pen;Politique,2017-03-16 00:00:00,37,46912,4,126,Faits & Documents
43540,Communautés;Judaïsme;Justice & Droit;Liberté d’expression;Persécutions !;Seconde Guerre mondiale;Sionisme,2017-01-08 00:00:00,293,91410,5,903,ERTV
42949,France;Médias;Politique,2016-12-05 00:00:00,29,59198,5,260,ERTV
42618,Allemagne;France;Histoire;Judaïsme;Médias;Seconde Guerre mondiale,2016-11-16 00:00:00,38,42369,5,249,ERTV
42290,Communautés;Culture;Politique,2016-10-31 00:00:00,17,36394,5,176,Faits & Documents
42673,Humour;Zéon,2016-11-20 00:00:00,15,30300,5,219,undefined
40475,Alex G. ;Extrême gauche;Histoire;Politique;Terrorisme,2016-09-03 00:00:00,20,24098,5,128,Atelier E&R
40996,France;François Hollande;Humour;Manuel Valls;Terrorisme,2016-08-20 00:00:00,10,13296,5,82,E&R
41095,Rédaction E&R;Attentat de Nice (juill. 2016);Attentats de Paris (janv. 2015);Attentats Paris;Communautés;Daech;Défense;Désinformation;États-Unis;Forces de l’ordre;France;François Hollande;Front national;Géopolitique;Ingénierie sociale;Islam;Israël;LRPS;Manuel Valls;Médias;Politique;Sionisme;Terrorisme,2016-08-27 00:00:00,55,41765,4,129,E&R
42533,Alex G. ;Attentats Paris;Banques;Daech;France;Histoire;Islam;Politique;Terrorisme,2016-11-13 00:00:00,21,10004,5,113,AteliE&R
42668,Rédaction E&R;Antifa;Antiracisme;Communautés;Donald Trump;États-Unis;France,2016-11-19 00:00:00,303,93949,4,791,E&R
42030,Arabie saoudite;Christianisme;Daech;Égypte;France;Géopolitique;Islam;Israël;Judaïsme;Nationalisme;Proche-Orient;Religion;Russie;Terrorisme;Vladimir Poutine,2016-10-16 00:00:00,38,21783,5,145,undefined
41046,Rédaction E&R;Cinéma;Communautés;Culture;Désinformation;Éducation;États-Unis;France;Histoire;Humour;Immigration;Internet;LRPS;Najat Vallaud-Belkacem;Politique;Services publics;Sionisme;Social,2016-08-24 00:00:00,59,44577,5,167,E&R
40396,Alain Soral;Antiracisme;Communautés;Éric Zemmour;États-Unis;France;Front national;International;Islam;Judaïsme;Justice & Droit;Manuel Valls;Persécutions !;Politique;Sionisme;Sociologie;Syndicats,2016-09-18 00:00:00,118,429143,5,1390,ERTV
40211,Antiracisme;Communautés;Faits & Documents;Internet;Israël;Justice & Droit;Manuel Valls;Persécutions !;Politique,2016-07-01 00:00:00,38,46056,5,169, Faits & Documents
40660,Écologie;États-Unis;Extrême gauche;France;Justice & Droit;Liberté d’expression;Multinationales;Opinions;Santé;Union européenne,2016-07-29 00:00:00,157,33786,5,278,ERTV
40509,Pierre de Brague;France;Iran;Politique;Social,2016-07-19 00:00:00,17,20111,5,167,PressTV
40506,Alain Soral;Culture;Histoire,2016-07-20 00:00:00,54,48966,5,176,#NIPNIC
40500,Gilad Atzmon;Communautés;Judaïsme;Nationalisme,2016-07-19 00:00:00,12,13510,5,102,Les Amis d’Alain Soral à Londres
42442,Bachar al-Assad;Daech;France;Médias;Politique;Syrie;Terrorisme,2016-11-08 00:00:00,52,29032,5,446,undefined
40674,France;Politique;Social,2016-07-30 00:00:00,18,17891,5,119,E&R
40564,Attentat de Nice (juill. 2016);Communautés;France;Médias;Politique;Terrorisme;Union européenne,2016-07-22 00:00:00,39,59976,5,267,ERTV
40834,Attentat de Nice (juill. 2016);France;Médias;Politique;Terrorisme,2016-08-09 00:00:00,32,52578,5,243,ERTV
42128,France;Front national;LRPS;Mariage homosexuel;PMA/GPA;Société;Théorie du genre;Tradition,2016-10-21 00:00:00,128,46808,5,695,ERTV
40556,France;Humour;Portugal;Sport,2016-07-22 00:00:00,11,29392,5,130,E&R
41715,Extrême gauche;France;International;Opinions,2016-09-29 00:00:00,205,44523,5,440,ERTV
42899,Félix Niesche;Attentats Paris;France;François Fillon;François Hollande;Manuel Valls;Marine Le Pen;Politique,2016-12-06 00:00:00,42,19803,5,449,undefined
41709,Culture;France;Histoire;Presse,2016-09-29 00:00:00,9,9087,5,45,Rivarol
40456,Histoire;Judaïsme;Seconde Guerre mondiale,2016-07-16 00:00:00,40,23756,5,148,ERTV
40784,Nationalisme;Opinions;Politique;Recep Tayyip Erdogan;Renseignement;Turquie,2016-08-05 00:00:00,32,26564,5,141,ERTV
42351,Communautés;Front national;Islam;Laïcité;Religion;Société;Tradition,2016-11-03 00:00:00,152,32956,5,310,undefined
41348,Félix Niesche;Attentats Paris;Éducation;Féminisme;Islam;Najat Vallaud-Belkacem,2016-09-13 00:00:00,30,22839,5,102,undefined
42638,Philippe Prévost;Donald Trump;États-Unis;France;International,2016-11-17 00:00:00,26,22635,5,205,undefined
40717,Attentats Paris;Christianisme;Daech;France;François Hollande;Humour;Opinions;Politique;Terrorisme,2016-08-01 00:00:00,32,24338,5,134,E&R
42137,Edwy Plenel;France;Internet;Médias;Politique,2016-10-22 00:00:00,65,48945,5,923,blogs.mediapart.fr
40891,Algérie;Communautés;Dieudonné;France;Histoire;Immigration;International,2016-08-12 00:00:00,55,27814,5,128,E&R
42181,Allemagne;France;Histoire;Judaïsme;Médias;Seconde Guerre mondiale,2016-10-25 00:00:00,53,26863,2,257,ERTV
42651,France;Médias;Politique,2016-11-18 00:00:00,45,54529,5,365,ERTV
40398,Gilad Atzmon;Communautés;Ex-Urss;Histoire;Israël;Judaïsme;Nationalisme;Sionisme;Turquie,2016-07-12 00:00:00,20,18380,5,132,Les Amis d’Alain Soral à Londres
40078,Félix Niesche;Nationalisme;Politique;Royaume-Uni;Traité transatlantique;Union européenne,2016-06-24 00:00:00,22,20275,5,186,undefined
40763,Rédaction E&R;Antiracisme;Communautés;Délinquance ;États-Unis;France;Ingénierie sociale;Politique;Presse;Sionisme;Social,2016-08-11 00:00:00,34,23744,5,92,E&R
40906,Humour;Zéon,2016-08-15 00:00:00,8,42589,5,158,undefined
42696,Éducation;États-Unis;France;Pédocriminalité;Sexualité,2016-11-24 00:00:00,14,13380,5,78,terreundefinedetundefinedfamille.fr
41726,France;Humour;LRPS;Manuel Valls;Nicolas Sarkozy;Politique,2016-09-30 00:00:00,12,11418,5,73,E&R
41906,LRPS;Médias;Politique;Société,2016-10-10 00:00:00,38,46537,5,279,ERTV
42238,Alain Juppé;France;Humour;Justice & Droit;Sport,2016-10-28 00:00:00,15,16745,5,334,E&R
40797,Communautés;Culture;France;Islam;Judaïsme;Liberté d’expression;Nationalisme;Opinions,2016-08-06 00:00:00,33,14118,4,145,E&R
43139,Alain Soral;France;Internet;Société,2016-12-16 00:00:00,15,31243,5,1079,#NIPNIC
42597,Rédaction E&R – Section Santé;France;Santé,2016-11-15 00:00:00,18,11982,5,70,E&R
42364,France;Immigration;Insolite;Mariage homosexuel;Politique;Société,2016-11-04 00:00:00,25,47384,5,247,ERTV
41599,LRPS;Médias;Politique;Société,2016-09-24 00:00:00,23,52077,5,253,ERTV
41546,France;Histoire;Judaïsme;Médias;Seconde Guerre mondiale,2016-09-21 00:00:00,57,31717,5,182,ERTV
40998,Humour;Zéon,2016-08-21 00:00:00,11,36295,5,162,undefined
42831,Alain Soral;Sheikh Imran Hosein;Christianisme;Daech;Économie;États-Unis;FMI;France;International;Islam;Politique;Religion;Russie;Société;Suisse;Tradition;Union européenne,2016-11-29 00:00:00,41,48166,5,1202,E&R RhôneundefinedAlpes
42780,Cuba;États-Unis;Fidel Castro;Histoire,2016-11-26 00:00:00,57,28494,5,148,humanite.fr
40582,Humour;Zéon,2016-07-24 00:00:00,24,38576,5,185,undefined
41378,Alain Escada;Belgique;Communautés;France;George Soros;Immigration;Islam;Mondialisme,2016-09-13 00:00:00,58,16653,5,97,lapravda.ch
40807,Humour;Zéon,2016-08-07 00:00:00,8,35943,5,150,undefined
40234,France;Nationalisme;Sport,2016-07-03 00:00:00,110,50126,5,314,ERTV
42716,Amérique latine;France;Hugo Chávez;International;Venezuela,2016-11-22 00:00:00,9,16436,5,186,undefined
40179,France;Médias;Politique;Royaume-Uni;Social;Union européenne,2016-07-01 00:00:00,35,50344,5,292,ERTV
42127,France;François Hollande;Médias;Société;Théorie du genre;Vladimir Poutine,2016-10-21 00:00:00,30,50256,5,379,ERTV
40693,Humour;Zéon,2016-07-31 00:00:00,23,54447,5,181,undefined
41983,Dieudonné;Handicap;Humour,2016-10-14 00:00:00,3,20185,5,234,E&R
42073,Alex G. ;France;Histoire;Première Guerre mondiale,2016-10-18 00:00:00,33,23545,5,252,AteliE&R
41421,Corruption;France;Justice & Droit;Politique,2016-09-16 00:00:00,15,14356,4,81,E&R
40294,France;Internet;Justice & Droit;Liberté d’expression;Médias,2016-07-06 00:00:00,45,26000,5,162,idpolsite.wordpress.com
42327,Daniel Kalenga;Cinéma;Consommation;Culture;France;Italie;Libéralisme;Social,2016-11-02 00:00:00,5,23355,5,117,AteliE&R
42502,Attentats Paris;Éducation;France;François Hollande;Histoire;Humour;Najat Vallaud-Belkacem;ONU,2016-11-10 00:00:00,4,10943,5,96,undefined
42370,Communautés;Franc-maçonnerie;France;Front national;Immigration;Islam;Judaïsme,2016-11-04 00:00:00,21,52073,5,253,blog.francetvinfo.fr
40417,Manlio Dinucci;Défense;États-Unis;International;OTAN;Russie,2016-07-13 00:00:00,9,25025,3,83,voltairenet.org
41952,Alain Soral;Christianisme;France;Islam;Judaïsme;Laïcité;Politique;Religion;Sionisme;Tradition,2016-10-13 00:00:00,82,42877,5,155,#NIPNIC
42018,Humour;Zéon,2016-10-16 00:00:00,19,32103,5,172,undefined
40470,Humour;Zéon,2016-07-17 00:00:00,34,47293,5,174,undefined
42266,Humour;Zéon,2016-10-30 00:00:00,12,30487,5,414,undefined
42676,Alain Soral;Banques;Communautés;Culture;France;Géopolitique;International;Mondialisme;Nationalisme;Politique;Russie;Social;Société;Union européenne;Vladimir Poutine,2016-11-20 00:00:00,70,81071,5,1409,undefined
42771,Adrien Sajous;Économie;Futur;Internet;Jeux vidéo;Social;Société,2016-11-25 00:00:00,38,19864,5,94,Revue Rébellion
42573,Donald Trump;États-Unis;Humour,2016-11-14 00:00:00,16,37422,4,450,undefined
42146,Humour;Zéon,2016-10-23 00:00:00,11,31152,5,253,undefined
43060,Humour;Zéon,2016-12-11 00:00:00,18,49014,4,515,undefined
40081,France;Politique;Sport,2016-06-24 00:00:00,21,17589,5,133,E&R
41888,Humour;Zéon,2016-10-09 00:00:00,13,30658,5,172,undefined
40248,Humour;Zéon,2016-07-03 00:00:00,26,36702,5,189,undefined
41752,Humour;Zéon,2016-10-03 00:00:00,20,27855,5,133,undefined
42791,Humour;Zéon,2016-11-27 00:00:00,18,30702,5,280,undefined
42919,Humour;Zéon,2016-12-04 00:00:00,13,30309,5,313,undefined
40439,Communautés;Daech;France;Futur;Ingénierie sociale;Islam;Manuel Valls;Terrorisme,2016-07-15 00:00:00,68,48298,5,207,E&R
41777,Antiracisme;France;Histoire;Internet;Justice & Droit;Liberté d’expression;Robert Faurisson;Seconde Guerre mondiale,2016-10-03 00:00:00,49,35349,5,319,ERTV
41665,Youssef Hindi;Christianisme;Communautés;Éric Zemmour;France;Judaïsme;Laïcité;Religion,2016-09-30 00:00:00,145,51755,5,422,undefined
41452,Humour;Zéon,2016-09-18 00:00:00,19,38091,5,166,undefined
40889,Gilad Atzmon;Allemagne;Banques;Communautés;Judaïsme;Première Guerre mondiale;Royaume-Uni;Russie;Sionisme,2016-08-13 00:00:00,9,26541,5,149,Les Amis d’Alain Soral à Londres
41524,Ian Purdom;Banques;Économie,2016-10-05 00:00:00,27,20887,5,79,Atelier E&R
40100,René Perriot;France;Manuel Valls;Social;Syndicats;Union européenne,2016-06-25 00:00:00,14,11629,5,54,Atelier E&R
41685,Rédaction E&R;Défense;Énergie;États-Unis;France;Histoire;Israël;Palestine;Presse;Sionisme,2016-09-28 00:00:00,71,43625,5,159,E&R
40145,BHL;International;Royaume-Uni;Union européenne,2016-06-27 00:00:00,47,104489,5,495,lapravda.ch
41621,Humour;Zéon,2016-09-25 00:00:00,22,34440,5,160,undefined
42395,Humour;Zéon,2016-11-06 00:00:00,16,39204,5,250,undefined
41808,Antiracisme;France;Internet;Justice & Droit;Liberté d’expression;Médias;Persécutions !,2016-10-04 00:00:00,33,31569,5,222,ERTV
41326,Giulietto Chiesa;911;Afghanistan;Arabie saoudite;Banques;Économie;États-Unis;International;Irak;Israël;Italie;Russie;Terrorisme,2016-09-11 00:00:00,44,27138,5,110,ilfattoquotidiano.fr
41830,Rédaction E&R;Communautés;Délinquance ;Désinformation;Drogue;Économie;France;Justice & Droit;Médias;People;Services publics,2016-10-07 00:00:00,76,69446,4,292,E&R
40359,Humour;Zéon,2016-07-10 00:00:00,17,34229,5,163,undefined
42647,Culture;États-Unis;International;Internet;Pédocriminalité;Politique,2016-11-18 00:00:00,136,157891,5,2814,vigilantcitizen.com
40410,Hacène Arezki;Climat;France;Histoire;Médias;Politique;Science,2016-07-13 00:00:00,19,15190,5,88,E&R
40315,Cinéma;États-Unis;France;Pédocriminalité;Politique,2016-07-07 00:00:00,33,36739,5,138,E&R
40116,Humour;Zéon,2016-06-27 00:00:00,17,32698,5,176,undefined
41967,Charles de Gaulle;Christiane Taubira;Daech;Désinformation;Edwy Plenel;États-Unis;France;François Hollande;Géopolitique;George Soros;Israël;LRPS;Manuel Valls;Médias;Najat Vallaud-Belkacem;Union européenne,2016-10-13 00:00:00,38,25282,4,102,E&R
40632,Damien Viguier;Allemagne;États-Unis;Ex-Urss;Judaïsme;Justice & Droit;N.W.O.;Première Guerre mondiale;Seconde Guerre mondiale,2016-07-27 00:00:00,9,15902,5,85,E&R
39814,France;Médias;Politique,2016-06-09 00:00:00,33,62663,5,287,ERTV
38942,Alain Soral;France;Immigration;International;Judaïsme;Politique;Société,2016-06-18 00:00:00,215,470982,5,1677,ERTV
39404,France,2016-05-15 00:00:00,11,38659,5,128,E&R
38678,France;Humour,2016-04-03 00:00:00,13,42990,5,197,E&R
38314,Humour;Zéon,2016-03-13 00:00:00,22,36329,5,219,undefined
37928,Humour;Zéon,2016-02-21 00:00:00,7,36249,5,181,undefined
37717,911;États-Unis;Histoire;International;Israël;Médias,2016-02-12 00:00:00,158,57150,5,259,E&R Traductions
38689,Alain Soral;Cinéma;Culture;France;Médias;Politique,2016-04-04 00:00:00,49,82200,5,391,#NIPNIC
38367,Laurent Guyénot;Allemagne;États-Unis;France;Histoire;Israël;Judaïsme;Première Guerre mondiale;Royaume-Uni;Russie;Sionisme,2016-03-17 00:00:00,44,42001,5,256,E&R
